ride_id,timestamp,hour,day_of_week,pickup_district,dropoff_district,passengers,distance_km,duration_min,fare_rub
1037,2024-09-05 23:13:44,23,Thursday,Аэропорт,Университет,2,26.2,55,643
1038,2024-06-12 16:36:02,16,Wednesday,Промзона,ТЦ-Мега,4,34.6,135,807
1039,2024-04-18 08:55:01,8,Thursday,Аэропорт,Вокзал,2,33.4,122,835
1040,2024-07-26 06:05:19,6,Friday,Спальный-Север,Спальный-Юг,2,30.7,93,783
1041,2024-02-17 19:57:57,19,Saturday,Спальный-Север,Промзона,4,15.6,69,472
1042,2024-10-01 13:44:50,13,Tuesday,ТЦ-Мега,Центр,2,6.5,24,249
1043,2024-12-07 06:37:39,6,Saturday,Промзона,Центр,2,5.9,21,261
1044,2024-03-16 20:31:55,20,Saturday,Спальный-Юг,Центр,4,11.8,46,413
1045,2024-03-05 21:40:28,21,Tuesday,Спальный-Север,ТЦ-Мега,2,22.7,76,533
1046,2024-04-20 16:22:13,16,Saturday,Центр,Промзона,3,33.4,148,989
1047,2024-06-06 02:32:52,2,Thursday,Университет,ТЦ-Мега,4,30.5,112,888
1048,2024-10-04 10:27:33,10,Friday,Университет,ТЦ-Мега,3,34.1,92,1009
1049,2024-10-31 08:10:34,8,Thursday,ТЦ-Мега,Спальный-Юг,1,15.8,41,476
1050,2024-02-23 23:05:41,23,Friday,Вокзал,Университет,1,1.6,7,135
1051,2024-08-03 17:13:14,17,Saturday,Университет,Вокзал,3,27.4,90,640
1052,2024-08-25 22:26:58,22,Sunday,Центр,Промзона,2,28.9,107,875
1053,2024-05-17 14:56:42,14,Friday,ТЦ-Мега,Спальный-Север,1,10.0,41,382
1054,2024-07-31 20:02:00,20,Wednesday,Промзона,Промзона,2,1.9,7,153
1055,2024-08-08 21:15:35,21,Thursday,Центр,ТЦ-Мега,2,34.1,79,887
1056,2024-07-18 21:46:11,21,Thursday,Спальный-Север,Вокзал,2,14.7,39,378
1057,2024-11-19 13:36:50,13,Tuesday,Аэропорт,Промзона,2,14.3,55,513
1058,2024-01-14 07:27:00,7,Sunday,Вокзал,ТЦ-Мега,1,22.4,76,527
1059,2024-03-07 18:29:40,18,Thursday,Спальный-Север,Спальный-Юг,2,22.5,62,548
1060,2024-05-05 14:46:49,14,Sunday,Центр,Спальный-Юг,1,28.4,80,675
1061,2024-11-17 21:01:40,21,Sunday,Вокзал,Вокзал,2,34.5,143,838
1062,2024-04-02 09:05:04,9,Tuesday,ТЦ-Мега,Вокзал,4,17.8,49,561
1063,2024-07-30 18:04:31,18,Tuesday,ТЦ-Мега,Промзона,4,33.6,67,868
1064,2024-04-02 18:19:00,18,Tuesday,Центр,Вокзал,3,31.7,114,908
1065,2024-09-04 23:39:38,23,Wednesday,Вокзал,Спальный-Север,1,19.6,44,569
1066,2024-09-22 14:32:48,14,Sunday,Спальный-Север,Центр,3,6.2,26,234
1067,2024-02-12 07:46:44,7,Monday,Вокзал,Промзона,3,33.0,83,821
1068,2024-09-10 13:27:32,13,Tuesday,Спальный-Север,Спальный-Юг,4,33.2,142,865
1069,2024-10-27 07:19:10,7,Sunday,Университет,ТЦ-Мега,3,28.0,123,819
1070,2024-11-14 19:06:38,19,Thursday,Вокзал,Университет,2,14.0,33,383
1071,2024-09-18 20:16:37,20,Wednesday,Промзона,ТЦ-Мега,1,14.9,51,512
1072,2024-06-14 07:27:50,7,Friday,Промзона,Промзона,2,7.3,18,239
1073,2024-03-03 18:00:20,18,Sunday,Промзона,Спальный-Север,1,24.4,91,627
1074,2024-11-04 11:13:33,11,Monday,Вокзал,ТЦ-Мега,4,8.4,28,317
1075,2024-06-12 10:12:12,10,Wednesday,Спальный-Юг,ТЦ-Мега,1,2.7,8,150
1076,2024-03-28 07:38:20,7,Thursday,Центр,Центр,4,21.1,51,460
1077,2024-07-25 09:02:57,9,Thursday,Центр,Вокзал,4,19.1,62,518
1078,2024-07-31 07:46:19,7,Wednesday,Промзона,Университет,1,10.3,40,345
1079,2024-12-22 11:29:31,11,Sunday,Промзона,Вокзал,1,29.9,132,759
1080,2024-01-06 08:08:06,8,Saturday,Спальный-Север,Аэропорт,1,34.8,144,1058
1081,2024-07-07 08:52:57,8,Sunday,Центр,Спальный-Юг,1,19.3,35,534
1082,2024-06-04 07:04:16,7,Tuesday,Спальный-Юг,Аэропорт,2,12.2,42,430
1083,2024-03-02 15:08:20,15,Saturday,ТЦ-Мега,Университет,1,30.3,116,965
1084,2024-05-03 14:36:30,14,Friday,Университет,Спальный-Север,1,23.5,104,666
1085,2024-05-31 09:45:05,9,Friday,Спальный-Север,Вокзал,1,13.0,53,394
1086,2024-01-31 22:13:00,22,Wednesday,Университет,Вокзал,3,23.8,73,623
1087,2024-10-29 08:48:33,8,Tuesday,Университет,Аэропорт,1,18.5,49,595
1088,2024-04-22 20:58:23,20,Monday,Спальный-Север,ТЦ-Мега,2,14.1,43,443
1089,2024-08-04 06:10:43,6,Sunday,Аэропорт,Университет,1,11.4,47,405
1090,2024-05-03 18:01:57,18,Friday,Университет,Промзона,3,16.7,42,464
1091,2024-10-08 07:05:22,7,Tuesday,Промзона,Центр,4,15.7,35,437
1092,2024-02-20 09:03:41,9,Tuesday,Спальный-Север,ТЦ-Мега,2,14.0,60,415
1093,2024-09-28 15:38:31,15,Saturday,Спальный-Север,Вокзал,2,18.6,39,410
1094,2024-01-19 07:36:17,7,Friday,ТЦ-Мега,ТЦ-Мега,4,9.1,29,292
1095,2024-12-20 07:17:31,7,Friday,Спальный-Юг,Спальный-Юг,1,8.0,31,286
1096,2024-09-14 07:58:44,7,Saturday,Спальный-Север,Аэропорт,3,22.2,84,724
1097,2024-03-26 17:11:21,17,Tuesday,Университет,ТЦ-Мега,3,31.6,69,621
1098,2024-05-15 03:56:04,3,Wednesday,Промзона,Университет,1,6.8,26,234
1099,2024-05-06 13:30:07,13,Monday,Спальный-Юг,Спальный-Север,2,2.5,5,157
1100,2024-02-18 18:06:19,18,Sunday,Промзона,Спальный-Юг,4,28.3,77,732
1101,2024-08-22 09:00:52,9,Thursday,Университет,Вокзал,3,13.0,48,468
1102,2024-11-23 17:01:09,17,Saturday,Аэропорт,Промзона,4,34.3,141,1020
1103,2024-10-22 04:47:44,4,Tuesday,Спальный-Север,ТЦ-Мега,1,34.1,94,951
1104,2024-11-16 22:43:34,22,Saturday,Аэропорт,Спальный-Юг,3,31.6,95,972
1105,2024-07-19 20:37:26,20,Friday,Промзона,Вокзал,4,33.1,84,728
1106,2024-10-17 18:50:50,18,Thursday,Аэропорт,Университет,2,12.8,27,309
1107,2024-05-28 14:39:35,14,Tuesday,Спальный-Юг,Центр,4,23.6,62,575
1108,2024-05-24 05:52:37,5,Friday,Промзона,Центр,1,5.2,16,195
1109,2024-06-28 09:56:18,9,Friday,Аэропорт,Вокзал,3,27.7,87,872
1110,2024-04-10 07:27:37,7,Wednesday,Промзона,Спальный-Север,4,32.2,83,663
1111,2024-02-20 12:57:16,12,Tuesday,ТЦ-Мега,Промзона,2,32.3,110,764
1112,2024-04-12 17:16:08,17,Friday,Спальный-Юг,Университет,2,15.2,36,401
1113,2024-08-11 11:06:08,11,Sunday,Промзона,Университет,3,18.9,69,560
1114,2024-08-03 12:26:29,12,Saturday,ТЦ-Мега,Вокзал,2,1.9,6,153
1115,2024-06-03 16:50:15,16,Monday,Спальный-Юг,Центр,4,20.7,58,593
1116,2024-12-09 07:00:29,7,Monday,Центр,Вокзал,1,28.5,119,811
1117,2024-11-28 09:06:21,9,Thursday,Промзона,Центр,1,21.2,85,644
1118,2024-12-11 18:32:47,18,Wednesday,Университет,Аэропорт,2,25.4,94,724
1119,2024-11-23 20:54:09,20,Saturday,Центр,Университет,2,11.2,30,405
1120,2024-01-01 07:09:38,7,Monday,Вокзал,Университет,1,30.9,99,745
1121,2024-08-15 19:25:03,19,Thursday,Аэропорт,Спальный-Север,3,32.5,85,817
1122,2024-12-14 19:28:54,19,Saturday,Центр,Аэропорт,2,23.4,50,515
1123,2024-12-02 19:15:10,19,Monday,Университет,Спальный-Юг,3,18.4,68,494
1124,2024-10-28 17:31:23,17,Monday,Вокзал,Университет,4,23.7,68,686
1125,2024-03-16 19:01:18,19,Saturday,Спальный-Юг,Центр,4,16.5,55,410
1126,2024-06-30 05:08:29,5,Sunday,Аэропорт,Промзона,2,31.0,94,663
1127,2024-12-27 10:33:24,10,Friday,Промзона,Университет,2,18.4,42,433
1128,2024-12-03 09:19:59,9,Tuesday,ТЦ-Мега,Университет,2,14.4,62,490
1129,2024-09-16 15:49:42,15,Monday,Промзона,ТЦ-Мега,1,18.9,41,470
1130,2024-03-22 05:14:06,5,Friday,Промзона,Спальный-Север,2,23.6,74,692
1131,2024-03-30 07:46:57,7,Saturday,Центр,Спальный-Юг,1,14.1,62,523
1132,2024-02-07 05:28:48,5,Wednesday,Аэропорт,Промзона,1,13.7,48,364
1133,2024-07-12 17:08:40,17,Friday,Университет,Спальный-Юг,2,20.5,48,494
1134,2024-03-23 08:27:52,8,Saturday,Центр,Вокзал,2,19.0,75,494
1135,2024-03-12 05:57:00,5,Tuesday,Вокзал,Промзона,2,13.2,38,407
1136,2024-11-24 17:33:31,17,Sunday,Промзона,Промзона,2,7.5,18,288
1137,2024-08-12 18:27:40,18,Monday,Спальный-Юг,Вокзал,1,13.8,27,330
1138,2024-01-27 13:38:34,13,Saturday,Спальный-Юг,ТЦ-Мега,3,12.3,30,423
1139,2024-03-21 06:18:04,6,Thursday,Спальный-Юг,ТЦ-Мега,1,19.2,47,524
1140,2024-02-26 14:37:30,14,Monday,Центр,Промзона,4,32.9,147,1004
1141,2024-06-20 09:56:48,9,Thursday,Промзона,Центр,2,3.0,7,175
1142,2024-10-15 13:57:39,13,Tuesday,Вокзал,ТЦ-Мега,1,24.9,96,600
1143,2024-09-02 20:08:17,20,Monday,Спальный-Север,Промзона,4,25.6,53,640
1144,2024-04-26 13:01:59,13,Friday,ТЦ-Мега,Центр,4,2.9,11,180
1145,2024-07-12 06:44:08,6,Friday,Университет,Вокзал,3,15.6,46,401
1146,2024-06-24 10:27:58,10,Monday,Спальный-Север,ТЦ-Мега,1,3.0,7,168
1147,2024-01-08 23:55:46,23,Monday,Университет,Аэропорт,3,9.5,19,257
1148,2024-06-28 05:38:41,5,Friday,ТЦ-Мега,Университет,1,31.3,141,798
1149,2024-02-09 17:16:34,17,Friday,Спальный-Север,Университет,3,8.0,30,321
1150,2024-10-09 21:18:55,21,Wednesday,Вокзал,Центр,3,23.2,75,590
1151,2024-12-27 20:39:31,20,Friday,Спальный-Север,Спальный-Юг,2,10.5,25,290
1152,2024-03-13 07:02:15,7,Wednesday,Вокзал,Центр,4,24.7,88,684
1153,2024-05-18 19:17:37,19,Saturday,Спальный-Юг,ТЦ-Мега,4,14.1,57,395
1154,2024-07-14 03:24:28,3,Sunday,ТЦ-Мега,Центр,3,2.5,6,147
1155,2024-06-27 04:59:01,4,Thursday,Спальный-Юг,Спальный-Север,1,31.9,122,834
1156,2024-11-14 10:27:55,10,Thursday,Центр,Вокзал,4,15.5,58,516
1157,2024-12-13 21:18:54,21,Friday,Спальный-Юг,Аэропорт,4,34.7,113,889
1158,2024-05-01 13:08:58,13,Wednesday,Вокзал,Спальный-Север,3,1.5,6,144
1159,2024-07-21 10:02:39,10,Sunday,Центр,Вокзал,3,10.3,26,301
1160,2024-06-13 15:53:16,15,Thursday,Центр,Университет,1,29.8,89,641
1161,2024-09-02 22:40:54,22,Monday,Вокзал,Спальный-Юг,3,19.9,58,570
1162,2024-08-13 21:11:16,21,Tuesday,Аэропорт,Спальный-Север,2,27.0,69,797
1163,2024-11-12 07:41:03,7,Tuesday,Университет,Промзона,1,8.9,32,287
1164,2024-04-26 14:03:45,14,Friday,Промзона,Центр,2,34.7,154,830
1165,2024-02-09 10:32:28,10,Friday,Промзона,ТЦ-Мега,1,4.8,10,187
1166,2024-05-24 16:09:01,16,Friday,ТЦ-Мега,Промзона,4,12.1,48,382
1167,2024-05-30 21:39:01,21,Thursday,Центр,Вокзал,2,6.5,12,262
1168,2024-09-18 18:45:49,18,Wednesday,Спальный-Север,ТЦ-Мега,1,26.2,103,807
1169,2024-03-17 17:24:48,17,Sunday,Спальный-Север,ТЦ-Мега,1,34.9,70,686
1170,2024-09-27 19:51:03,19,Friday,Промзона,Спальный-Юг,2,21.6,77,626
1171,2024-05-30 19:58:15,19,Thursday,Спальный-Север,Университет,3,12.2,48,462
1172,2024-02-29 18:44:15,18,Thursday,Вокзал,Промзона,1,16.1,71,501
1173,2024-11-30 20:30:38,20,Saturday,Аэропорт,Спальный-Север,4,8.8,35,296
1174,2024-12-06 17:08:38,17,Friday,Вокзал,ТЦ-Мега,4,9.8,25,298
1175,2024-03-16 13:36:31,13,Saturday,Университет,Центр,2,22.5,87,746
1176,2024-05-14 07:48:35,7,Tuesday,Центр,ТЦ-Мега,1,25.2,77,582
1177,2024-02-07 17:08:32,17,Wednesday,Промзона,Аэропорт,4,30.5,131,1004
1178,2024-05-03 17:45:18,17,Friday,Вокзал,Центр,1,5.0,21,247
1179,2024-06-30 18:28:58,18,Sunday,Спальный-Юг,Университет,2,14.9,45,493
1180,2024-10-28 18:58:52,18,Monday,Промзона,Университет,4,32.8,66,919
1181,2024-03-31 10:32:46,10,Sunday,Спальный-Юг,Университет,3,21.0,91,554
1182,2024-09-22 05:57:33,5,Sunday,Промзона,ТЦ-Мега,3,20.7,84,605
1183,2024-03-14 18:02:52,18,Thursday,ТЦ-Мега,Спальный-Юг,3,33.1,138,1015
1184,2024-05-25 07:10:07,7,Saturday,Аэропорт,Спальный-Юг,3,10.8,34,322
1185,2024-02-24 23:59:14,23,Saturday,Аэропорт,Центр,1,23.7,52,537
1186,2024-10-03 21:34:51,21,Thursday,Промзона,Спальный-Север,3,7.6,24,302
1187,2024-10-19 21:27:46,21,Saturday,Вокзал,Вокзал,4,16.1,34,434
1188,2024-09-09 20:16:05,20,Monday,Вокзал,Промзона,1,30.4,136,959
1189,2024-04-23 18:46:04,18,Tuesday,Вокзал,Промзона,1,12.1,38,355
1190,2024-12-27 12:50:33,12,Friday,Центр,Центр,2,11.8,48,416
1191,2024-07-11 07:55:14,7,Thursday,Аэропорт,Университет,3,23.9,60,543
1192,2024-11-21 07:56:05,7,Thursday,Центр,ТЦ-Мега,1,33.3,137,1023
1193,2024-11-08 13:13:45,13,Friday,ТЦ-Мега,Спальный-Север,3,7.1,21,246
1194,2024-12-02 13:11:56,13,Monday,Университет,Университет,4,11.2,27,321
1195,2024-10-05 16:30:18,16,Saturday,Спальный-Юг,ТЦ-Мега,4,4.3,9,207
1196,2024-12-05 10:27:07,10,Thursday,Промзона,ТЦ-Мега,2,7.0,31,292
1197,2024-09-04 18:53:51,18,Wednesday,Центр,Спальный-Юг,3,30.4,104,882
1198,2024-07-28 14:03:35,14,Sunday,ТЦ-Мега,Университет,4,27.2,68,649
1199,2024-01-28 11:17:31,11,Sunday,Спальный-Юг,Университет,4,25.8,70,761
1200,2024-03-26 08:34:13,8,Tuesday,Промзона,Аэропорт,1,27.5,58,812
1201,2024-01-11 21:51:24,21,Thursday,Вокзал,Центр,2,4.1,15,217
1202,2024-04-11 11:10:53,11,Thursday,Аэропорт,Промзона,3,19.2,79,532
1203,2024-10-10 12:46:15,12,Thursday,Вокзал,ТЦ-Мега,4,33.0,63,629
1204,2024-05-24 05:19:01,5,Friday,Спальный-Юг,Вокзал,4,8.8,34,295
1205,2024-03-08 17:52:47,17,Friday,ТЦ-Мега,Центр,1,30.8,127,747
1206,2024-10-04 18:38:58,18,Friday,Спальный-Север,Спальный-Юг,3,6.2,23,270
1207,2024-01-12 12:19:17,12,Friday,Университет,ТЦ-Мега,3,16.6,34,528
1208,2024-04-23 12:26:35,12,Tuesday,Спальный-Север,ТЦ-Мега,1,10.5,27,354
1209,2024-07-20 23:23:48,23,Saturday,Центр,ТЦ-Мега,2,19.6,41,461
1210,2024-09-01 12:36:06,12,Sunday,Вокзал,Вокзал,2,22.9,62,684
1211,2024-09-07 08:37:15,8,Saturday,Спальный-Север,Центр,4,3.9,11,201
1212,2024-06-08 09:47:21,9,Saturday,ТЦ-Мега,Центр,3,29.4,56,767
1213,2024-10-14 17:50:31,17,Monday,Промзона,Университет,4,19.6,52,567
1214,2024-02-11 14:58:06,14,Sunday,Центр,Аэропорт,1,15.5,31,368
1215,2024-08-12 08:55:07,8,Monday,Университет,Аэропорт,4,2.3,7,146
1216,2024-05-31 12:07:27,12,Friday,Спальный-Юг,Промзона,3,34.9,131,1088
1217,2024-03-25 15:09:18,15,Monday,Промзона,Спальный-Юг,4,18.8,44,529
1218,2024-06-18 13:59:47,13,Tuesday,Университет,Центр,3,25.5,105,651
1219,2024-03-17 12:30:04,12,Sunday,Спальный-Север,Вокзал,4,34.8,63,888
1220,2024-02-01 10:39:29,10,Thursday,Спальный-Север,Промзона,1,21.2,42,573
1221,2024-05-20 20:18:52,20,Monday,Промзона,ТЦ-Мега,3,32.0,94,905
1222,2024-11-24 15:42:12,15,Sunday,Спальный-Юг,Аэропорт,3,3.6,8,186
1223,2024-03-05 15:51:33,15,Tuesday,Спальный-Юг,Университет,2,21.0,81,583
1224,2024-04-28 08:13:05,8,Sunday,Университет,Центр,3,32.6,113,764
1225,2024-01-27 06:08:32,6,Saturday,Спальный-Юг,Вокзал,2,28.4,84,743
1226,2024-07-12 15:49:24,15,Friday,Промзона,Вокзал,2,25.0,69,748
1227,2024-11-20 21:53:17,21,Wednesday,Университет,Спальный-Юг,1,25.2,103,750
1228,2024-08-10 15:41:22,15,Saturday,Промзона,ТЦ-Мега,2,7.1,29,304
1229,2024-04-07 16:24:23,16,Sunday,Университет,Промзона,2,7.1,27,240
1230,2024-06-07 00:21:06,0,Friday,Центр,Спальный-Юг,1,32.0,137,919
1231,2024-11-24 16:30:25,16,Sunday,Центр,Центр,4,2.5,9,154
1232,2024-11-19 23:29:31,23,Tuesday,Вокзал,Центр,3,6.9,26,279
1233,2024-12-31 04:09:45,4,Tuesday,ТЦ-Мега,Вокзал,1,26.0,108,662
1234,2024-12-29 12:03:20,12,Sunday,Спальный-Север,Центр,3,4.3,14,222
1235,2024-06-11 19:57:45,19,Tuesday,Промзона,Центр,4,6.8,30,291
1236,2024-12-07 12:42:03,12,Saturday,Спальный-Юг,Вокзал,2,3.2,13,180
1237,2024-05-21 12:38:12,12,Tuesday,Центр,Спальный-Юг,3,24.4,71,690
1238,2024-03-01 15:21:29,15,Friday,Университет,Вокзал,1,20.3,75,609
1239,2024-04-03 20:46:05,20,Wednesday,Аэропорт,Центр,2,7.3,25,308
1240,2024-08-23 16:05:56,16,Friday,Спальный-Север,Аэропорт,3,25.6,63,748
1241,2024-12-27 06:18:11,6,Friday,Спальный-Север,Спальный-Юг,2,10.5,35,339
1242,2024-05-31 08:16:44,8,Friday,Промзона,Промзона,4,15.9,33,413
1243,2024-12-17 19:53:10,19,Tuesday,Спальный-Север,ТЦ-Мега,3,2.2,9,153
1244,2024-12-15 16:50:18,16,Sunday,Спальный-Юг,Вокзал,2,8.1,30,298
1245,2024-08-27 09:16:02,9,Tuesday,Университет,Аэропорт,4,32.3,103,897
1246,2024-07-09 15:36:24,15,Tuesday,Вокзал,Промзона,1,23.4,99,654
1247,2024-08-31 08:21:21,8,Saturday,Спальный-Юг,Аэропорт,4,23.0,48,682
1248,2024-01-12 14:28:51,14,Friday,ТЦ-Мега,Университет,2,22.0,75,667
1249,2024-07-10 09:38:21,9,Wednesday,Спальный-Север,Вокзал,4,17.4,50,416
1250,2024-05-17 12:36:25,12,Friday,Спальный-Юг,Спальный-Север,2,21.2,48,486
1251,2024-06-19 07:50:03,7,Wednesday,Промзона,Университет,4,34.0,90,948
1252,2024-01-01 08:42:09,8,Monday,Аэропорт,Спальный-Север,2,7.8,18,254
1253,2024-05-05 12:09:43,12,Sunday,Аэропорт,Промзона,1,19.9,77,494
1254,2024-12-17 13:25:44,13,Tuesday,Университет,Спальный-Север,1,8.2,25,279
1255,2024-06-11 11:48:59,11,Tuesday,ТЦ-Мега,ТЦ-Мега,1,5.5,21,257
